hid,specialty,hospital,hgroup,dm_wait,patients,wait,rptid,status_date
7,Cardio-Thoracic Surgery,Cork University Hospital,South/South West Hospital Group,A,37,All Waiting,rpt01,29/04/2015
7,General Surgery,Cork University Hospital,South/South West Hospital Group,A,217,All Waiting,rpt01,29/04/2015
7,Gynaecology,Cork University Hospital,South/South West Hospital Group,A,502,All Waiting,rpt01,29/04/2015
7,Neurology,Cork University Hospital,South/South West Hospital Group,A,12,All Waiting,rpt01,29/04/2015
7,Neurosurgery,Cork University Hospital,South/South West Hospital Group,A,34,All Waiting,rpt01,29/04/2015
7,Plastic Surgery,Cork University Hospital,South/South West Hospital Group,A,111,All Waiting,rpt01,29/04/2015
7,Respiratory Medicine,Cork University Hospital,South/South West Hospital Group,A,10,All Waiting,rpt01,29/04/2015
7,Urology,Cork University Hospital,South/South West Hospital Group,A,187,All Waiting,rpt01,29/04/2015
7,Vascular Surgery,Cork University Hospital,South/South West Hospital Group,A,148,All Waiting,rpt01,29/04/2015
7,Small Volume Specialities,Cork University Hospital,South/South West Hospital Group,A,5,All Waiting,rpt01,29/04/2015
23,Anaesthetics,Croom Orthopaedic Hospital,University of Limerick Hospital Group,A,44,All Waiting,rpt01,29/04/2015
23,Orthopaedics,Croom Orthopaedic Hospital,University of Limerick Hospital Group,A,109,All Waiting,rpt01,29/04/2015
23,Rheumatology,Croom Orthopaedic Hospital,University of Limerick Hospital Group,A,9,All Waiting,rpt01,29/04/2015
21,General Surgery,Ennis Hospital,University of Limerick Hospital Group,A,79,All Waiting,rpt01,29/04/2015
21,Plastic Surgery,Ennis Hospital,University of Limerick Hospital Group,A,13,All Waiting,rpt01,29/04/2015
21,Urology,Ennis Hospital,University of Limerick Hospital Group,A,422,All Waiting,rpt01,29/04/2015
21,Vascular Surgery,Ennis Hospital,University of Limerick Hospital Group,A,41,All Waiting,rpt01,29/04/2015
21,Small Volume Specialities,Ennis Hospital,University of Limerick Hospital Group,A,1,All Waiting,rpt01,29/04/2015
8,Cardiology,Galway University Hospital,Saolta University Health Care Group,A,1056,All Waiting,rpt01,29/04/2015
8,Cardio-Thoracic Surgery,Galway University Hospital,Saolta University Health Care Group,A,68,All Waiting,rpt01,29/04/2015
8,Dermatology,Galway University Hospital,Saolta University Health Care Group,A,10,All Waiting,rpt01,29/04/2015
8,Endocrinology,Galway University Hospital,Saolta University Health Care Group,A,27,All Waiting,rpt01,29/04/2015
8,Gastro-Enterology,Galway University Hospital,Saolta University Health Care Group,A,5,All Waiting,rpt01,29/04/2015
8,General Medicine,Galway University Hospital,Saolta University Health Care Group,A,115,All Waiting,rpt01,29/04/2015
8,General Surgery,Galway University Hospital,Saolta University Health Care Group,A,948,All Waiting,rpt01,29/04/2015
8,Gynaecology,Galway University Hospital,Saolta University Health Care Group,A,233,All Waiting,rpt01,29/04/2015
8,Neurology,Galway University Hospital,Saolta University Health Care Group,A,80,All Waiting,rpt01,29/04/2015
8,Ophthalmology,Galway University Hospital,Saolta University Health Care Group,A,1495,All Waiting,rpt01,29/04/2015
8,Oral Surgery,Galway University Hospital,Saolta University Health Care Group,A,866,All Waiting,rpt01,29/04/2015
8,Orthopaedics,Galway University Hospital,Saolta University Health Care Group,A,782,All Waiting,rpt01,29/04/2015
8,Otolaryngology (ENT),Galway University Hospital,Saolta University Health Care Group,A,802,All Waiting,rpt01,29/04/2015
8,Pain Relief,Galway University Hospital,Saolta University Health Care Group,A,358,All Waiting,rpt01,29/04/2015
8,Plastic Surgery,Galway University Hospital,Saolta University Health Care Group,A,1127,All Waiting,rpt01,29/04/2015
8,Respiratory Medicine,Galway University Hospital,Saolta University Health Care Group,A,182,All Waiting,rpt01,29/04/2015
8,Urology,Galway University Hospital,Saolta University Health Care Group,A,1205,All Waiting,rpt01,29/04/2015
8,Vascular Surgery,Galway University Hospital,Saolta University Health Care Group,A,401,All Waiting,rpt01,29/04/2015
8,Small Volume Specialities,Galway University Hospital,Saolta University Health Care Group,A,6,All Waiting,rpt01,29/04/2015
9,General Surgery,Kerry General Hospital,South/South West Hospital Group,A,46,All Waiting,rpt01,29/04/2015
9,Gynaecology,Kerry General Hospital,South/South West Hospital Group,A,8,All Waiting,rpt01,29/04/2015
9,Orthopaedics,Kerry General Hospital,South/South West Hospital Group,A,114,All Waiting,rpt01,29/04/2015
9,Otolaryngology (ENT),Kerry General Hospital,South/South West Hospital Group,A,25,All Waiting,rpt01,29/04/2015
9,Small Volume Specialities,Kerry General Hospital,South/South West Hospital Group,A,2,All Waiting,rpt01,29/04/2015
10,Cardiology,Letterkenny General Hospital,Saolta University Health Care Group,A,52,All Waiting,rpt01,29/04/2015
10,General Medicine,Letterkenny General Hospital,Saolta University Health Care Group,A,101,All Waiting,rpt01,29/04/2015
10,General Surgery,Letterkenny General Hospital,Saolta University Health Care Group,A,894,All Waiting,rpt01,29/04/2015
10,Gynaecology,Letterkenny General Hospital,Saolta University Health Care Group,A,365,All Waiting,rpt01,29/04/2015
10,Ophthalmology,Letterkenny General Hospital,Saolta University Health Care Group,A,36,All Waiting,rpt01,29/04/2015
10,Orthopaedics,Letterkenny General Hospital,Saolta University Health Care Group,A,372,All Waiting,rpt01,29/04/2015
10,Urology,Letterkenny General Hospital,Saolta University Health Care Group,A,205,All Waiting,rpt01,29/04/2015
10,Vascular Surgery,Letterkenny General Hospital,Saolta University Health Care Group,A,14,All Waiting,rpt01,29/04/2015
10,Small Volume Specialities,Letterkenny General Hospital,Saolta University Health Care Group,A,4,All Waiting,rpt01,29/04/2015
11,Orthopaedics,Lourdes Orthopaedic Hospital Kilcreene,South/South West Hospital Group,A,307,All Waiting,rpt01,29/04/2015
12,General Surgery,Louth County Hospital,RCSI Hospitals Group,A,141,All Waiting,rpt01,29/04/2015
12,Geriatric Medicine,Louth County Hospital,RCSI Hospitals Group,A,148,All Waiting,rpt01,29/04/2015
12,Gynaecology,Louth County Hospital,RCSI Hospitals Group,A,58,All Waiting,rpt01,29/04/2015
12,Ophthalmology,Louth County Hospital,RCSI Hospitals Group,A,111,All Waiting,rpt01,29/04/2015
12,Urology,Louth County Hospital,RCSI Hospitals Group,A,106,All Waiting,rpt01,29/04/2015
13,General Surgery,Mallow General Hospital,South/South West Hospital Group,A,9,All Waiting,rpt01,29/04/2015
13,Vascular Surgery,Mallow General Hospital,South/South West Hospital Group,A,7,All Waiting,rpt01,29/04/2015
13,Small Volume Specialities,Mallow General Hospital,South/South West Hospital Group,A,5,All Waiting,rpt01,29/04/2015
14,Cardiology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,1199,All Waiting,rpt01,29/04/2015
14,Cardio-Thoracic Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,112,All Waiting,rpt01,29/04/2015
14,Dental Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,30,All Waiting,rpt01,29/04/2015
14,Gastro-Intestinal Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,375,All Waiting,rpt01,29/04/2015
14,General Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,289,All Waiting,rpt01,29/04/2015
14,Gynaecology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,112,All Waiting,rpt01,29/04/2015
14,Ophthalmology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,1769,All Waiting,rpt01,29/04/2015
14,Orthopaedics,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,248,All Waiting,rpt01,29/04/2015
14,Otolaryngology (ENT),Mater Misericordiae University Hospital,Ireland East Hospital Group,A,168,All Waiting,rpt01,29/04/2015
14,Pain Relief,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,314,All Waiting,rpt01,29/04/2015
14,Plastic Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,177,All Waiting,rpt01,29/04/2015
14,Respiratory Medicine,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,8,All Waiting,rpt01,29/04/2015
14,Rheumatology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,7,All Waiting,rpt01,29/04/2015
14,Urology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,755,All Waiting,rpt01,29/04/2015
14,Vascular Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,203,All Waiting,rpt01,29/04/2015
14,Small Volume Specialities,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,2,All Waiting,rpt01,29/04/2015
15,Gynaecology,Mayo General Hospital,Saolta University Health Care Group,A,339,All Waiting,rpt01,29/04/2015
15,Orthopaedics,Mayo General Hospital,Saolta University Health Care Group,A,677,All Waiting,rpt01,29/04/2015
15,Small Volume Specialities,Mayo General Hospital,Saolta University Health Care Group,A,1,All Waiting,rpt01,29/04/2015
16,Cardiology,Mercy University Hospital,South/South West Hospital Group,A,5,All Waiting,rpt01,29/04/2015
16,Gastro-Enterology,Mercy University Hospital,South/South West Hospital Group,A,10,All Waiting,rpt01,29/04/2015
16,Gastro-Intestinal Surgery,Mercy University Hospital,South/South West Hospital Group,A,55,All Waiting,rpt01,29/04/2015
16,General Surgery,Mercy University Hospital,South/South West Hospital Group,A,199,All Waiting,rpt01,29/04/2015
16,Hepato-Biliary Surgery,Mercy University Hospital,South/South West Hospital Group,A,115,All Waiting,rpt01,29/04/2015
16,Ophthalmology,Mercy University Hospital,South/South West Hospital Group,A,9,All Waiting,rpt01,29/04/2015
16,Pain Relief,Mercy University Hospital,South/South West Hospital Group,A,447,All Waiting,rpt01,29/04/2015
16,Respiratory Medicine,Mercy University Hospital,South/South West Hospital Group,A,45,All Waiting,rpt01,29/04/2015
16,Urology,Mercy University Hospital,South/South West Hospital Group,A,278,All Waiting,rpt01,29/04/2015
16,Vascular Surgery,Mercy University Hospital,South/South West Hospital Group,A,157,All Waiting,rpt01,29/04/2015
16,Small Volume Specialities,Mercy University Hospital,South/South West Hospital Group,A,5,All Waiting,rpt01,29/04/2015
17,General Surgery,Midland Regional Hospital Mullingar,Ireland East Hospital Group,A,100,All Waiting,rpt01,29/04/2015
17,Gynaecology,Midland Regional Hospital Mullingar,Ireland East Hospital Group,A,153,All Waiting,rpt01,29/04/2015
18,General Surgery,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,A,56,All Waiting,rpt01,29/04/2015
18,Gynaecology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,A,81,All Waiting,rpt01,29/04/2015
18,Pain Relief,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,A,5,All Waiting,rpt01,29/04/2015
18,Urology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,A,55,All Waiting,rpt01,29/04/2015
18,Small Volume Specialities,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,A,1,All Waiting,rpt01,29/04/2015
19,Anaesthetics,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,A,6,All Waiting,rpt01,29/04/2015
19,Cardiology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,A,96,All Waiting,rpt01,29/04/2015
19,General Surgery,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,A,98,All Waiting,rpt01,29/04/2015
19,Orthopaedics,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,A,868,All Waiting,rpt01,29/04/2015
19,Otolaryngology (ENT),Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,A,1136,All Waiting,rpt01,29/04/2015
19,Radiology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,A,9,All Waiting,rpt01,29/04/2015
19,Small Volume Specialities,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,A,4,All Waiting,rpt01,29/04/2015
24,General Surgery,Naas General Hospital,Dublin Midlands Hospital Group,A,77,All Waiting,rpt01,29/04/2015
24,Small Volume Specialities,Naas General Hospital,Dublin Midlands Hospital Group,A,1,All Waiting,rpt01,29/04/2015
22,Dermatology,Nenagh Hospital,University of Limerick Hospital Group,A,11,All Waiting,rpt01,29/04/2015
22,General Surgery,Nenagh Hospital,University of Limerick Hospital Group,A,557,All Waiting,rpt01,29/04/2015
22,Maxillo-Facial,Nenagh Hospital,University of Limerick Hospital Group,A,22,All Waiting,rpt01,29/04/2015
22,Orthopaedics,Nenagh Hospital,University of Limerick Hospital Group,A,12,All Waiting,rpt01,29/04/2015
22,Urology,Nenagh Hospital,University of Limerick Hospital Group,A,31,All Waiting,rpt01,29/04/2015
22,Vascular Surgery,Nenagh Hospital,University of Limerick Hospital Group,A,37,All Waiting,rpt01,29/04/2015
22,Small Volume Specialities,Nenagh Hospital,University of Limerick Hospital Group,A,2,All Waiting,rpt01,29/04/2015
25,General Medicine,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,A,6,All Waiting,rpt01,29/04/2015
25,General Surgery,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,A,311,All Waiting,rpt01,29/04/2015
25,Gynaecology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,A,142,All Waiting,rpt01,29/04/2015
25,Otolaryngology (ENT),Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,A,514,All Waiting,rpt01,29/04/2015
25,Urology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,A,267,All Waiting,rpt01,29/04/2015
25,Small Volume Specialities,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,A,2,All Waiting,rpt01,29/04/2015
26,Cardio-Thoracic Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,45,All Waiting,rpt01,29/04/2015
26,Dental Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,152,All Waiting,rpt01,29/04/2015
26,Dermatology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,7,All Waiting,rpt01,29/04/2015
26,General Medicine,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,5,All Waiting,rpt01,29/04/2015
26,General Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,113,All Waiting,rpt01,29/04/2015
26,Maxillo-Facial,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,26,All Waiting,rpt01,29/04/2015
26,Ophthalmology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,201,All Waiting,rpt01,29/04/2015
26,Orthopaedics,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,498,All Waiting,rpt01,29/04/2015
26,Otolaryngology (ENT),Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,346,All Waiting,rpt01,29/04/2015
26,Paed Cardiology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,237,All Waiting,rpt01,29/04/2015
26,Paediatrics,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,171,All Waiting,rpt01,29/04/2015
26,Plastic Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,123,All Waiting,rpt01,29/04/2015
26,Respiratory Medicine,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,333,All Waiting,rpt01,29/04/2015
26,Rheumatology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,28,All Waiting,rpt01,29/04/2015
26,Small Volume Specialities,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,A,15,All Waiting,rpt01,29/04/2015
27,Orthopaedics,Our Lady's Hospital Navan,Ireland East Hospital Group,A,358,All Waiting,rpt01,29/04/2015
27,Small Volume Specialities,Our Lady's Hospital Navan,Ireland East Hospital Group,A,5,All Waiting,rpt01,29/04/2015
29,General Surgery,Roscommon County Hospital,Saolta University Health Care Group,A,39,All Waiting,rpt01,29/04/2015
29,Plastic Surgery,Roscommon County Hospital,Saolta University Health Care Group,A,480,All Waiting,rpt01,29/04/2015
29,Vascular Surgery,Roscommon County Hospital,Saolta University Health Care Group,A,9,All Waiting,rpt01,29/04/2015
30,Ophthalmology,Royal Victoria Eye and Ear Hospital,Ireland East Hospital Group,A,1786,All Waiting,rpt01,29/04/2015
30,Otolaryngology (ENT),Royal Victoria Eye and Ear Hospital,Ireland East Hospital Group,A,344,All Waiting,rpt01,29/04/2015
32,Dermatology,South Infirmary Victoria University Hospital,South/South West Hospital Group,A,21,All Waiting,rpt01,29/04/2015
32,Endocrinology,South Infirmary Victoria University Hospital,South/South West Hospital Group,A,6,All Waiting,rpt01,29/04/2015
32,General Surgery,South Infirmary Victoria University Hospital,South/South West Hospital Group,A,86,All Waiting,rpt01,29/04/2015
32,Gynaecology,South Infirmary Victoria University Hospital,South/South West Hospital Group,A,35,All Waiting,rpt01,29/04/2015
32,Ophthalmology,South Infirmary Victoria University Hospital,South/South West Hospital Group,A,919,All Waiting,rpt01,29/04/2015
32,Orthopaedics,South Infirmary Victoria University Hospital,South/South West Hospital Group,A,185,All Waiting,rpt01,29/04/2015
32,Otolaryngology (ENT),South Infirmary Victoria University Hospital,South/South West Hospital Group,A,218,All Waiting,rpt01,29/04/2015
32,Pain Relief,South Infirmary Victoria University Hospital,South/South West Hospital Group,A,49,All Waiting,rpt01,29/04/2015
32,Plastic Surgery,South Infirmary Victoria University Hospital,South/South West Hospital Group,A,190,All Waiting,rpt01,29/04/2015
32,Small Volume Specialities,South Infirmary Victoria University Hospital,South/South West Hospital Group,A,6,All Waiting,rpt01,29/04/2015
33,General Medicine,South Tipperary General Hospital,South/South West Hospital Group,A,6,All Waiting,rpt01,29/04/2015
33,General Surgery,South Tipperary General Hospital,South/South West Hospital Group,A,142,All Waiting,rpt01,29/04/2015
33,Gynaecology,South Tipperary General Hospital,South/South West Hospital Group,A,28,All Waiting,rpt01,29/04/2015
33,Small Volume Specialities,South Tipperary General Hospital,South/South West Hospital Group,A,2,All Waiting,rpt01,29/04/2015
34,General Surgery,St. Columcille's Hospital,Ireland East Hospital Group,A,44,All Waiting,rpt01,29/04/2015
34,Urology,St. Columcille's Hospital,Ireland East Hospital Group,A,8,All Waiting,rpt01,29/04/2015
34,Small Volume Specialities,St. Columcille's Hospital,Ireland East Hospital Group,A,4,All Waiting,rpt01,29/04/2015
35,Cardiology,St. James's Hospital,Dublin Midlands Hospital Group,A,174,All Waiting,rpt01,29/04/2015
35,Cardio-Thoracic Surgery,St. James's Hospital,Dublin Midlands Hospital Group,A,170,All Waiting,rpt01,29/04/2015
35,Dermatology,St. James's Hospital,Dublin Midlands Hospital Group,A,97,All Waiting,rpt01,29/04/2015
35,General Surgery,St. James's Hospital,Dublin Midlands Hospital Group,A,778,All Waiting,rpt01,29/04/2015
35,Geriatric Medicine,St. James's Hospital,Dublin Midlands Hospital Group,A,41,All Waiting,rpt01,29/04/2015
35,Gynaecology,St. James's Hospital,Dublin Midlands Hospital Group,A,95,All Waiting,rpt01,29/04/2015
35,Maxillo-Facial,St. James's Hospital,Dublin Midlands Hospital Group,A,618,All Waiting,rpt01,29/04/2015
35,Orthopaedics,St. James's Hospital,Dublin Midlands Hospital Group,A,413,All Waiting,rpt01,29/04/2015
35,Otolaryngology (ENT),St. James's Hospital,Dublin Midlands Hospital Group,A,341,All Waiting,rpt01,29/04/2015
35,Pain Relief,St. James's Hospital,Dublin Midlands Hospital Group,A,383,All Waiting,rpt01,29/04/2015
35,Plastic Surgery,St. James's Hospital,Dublin Midlands Hospital Group,A,780,All Waiting,rpt01,29/04/2015
35,Respiratory Medicine,St. James's Hospital,Dublin Midlands Hospital Group,A,10,All Waiting,rpt01,29/04/2015
35,Urology,St. James's Hospital,Dublin Midlands Hospital Group,A,489,All Waiting,rpt01,29/04/2015
35,Vascular Surgery,St. James's Hospital,Dublin Midlands Hospital Group,A,844,All Waiting,rpt01,29/04/2015
35,Small Volume Specialities,St. James's Hospital,Dublin Midlands Hospital Group,A,7,All Waiting,rpt01,29/04/2015
36,Anaesthetics,St. John's Hospital Limerick,University of Limerick Hospital Group,A,281,All Waiting,rpt01,29/04/2015
36,General Medicine,St. John's Hospital Limerick,University of Limerick Hospital Group,A,11,All Waiting,rpt01,29/04/2015
36,General Surgery,St. John's Hospital Limerick,University of Limerick Hospital Group,A,475,All Waiting,rpt01,29/04/2015
36,Gynaecology,St. John's Hospital Limerick,University of Limerick Hospital Group,A,28,All Waiting,rpt01,29/04/2015
36,Urology,St. John's Hospital Limerick,University of Limerick Hospital Group,A,85,All Waiting,rpt01,29/04/2015
36,Small Volume Specialities,St. John's Hospital Limerick,University of Limerick Hospital Group,A,1,All Waiting,rpt01,29/04/2015
37,General Surgery,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,A,351,All Waiting,rpt01,29/04/2015
37,Gynaecology,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,A,404,All Waiting,rpt01,29/04/2015
37,Small Volume Specialities,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,A,4,All Waiting,rpt01,29/04/2015
39,Anaesthetics,Tallaght Hospital,Dublin Midlands Hospital Group,A,15,All Waiting,rpt01,29/04/2015
39,Cardiology,Tallaght Hospital,Dublin Midlands Hospital Group,A,64,All Waiting,rpt01,29/04/2015
39,Dental Surgery,Tallaght Hospital,Dublin Midlands Hospital Group,A,6,All Waiting,rpt01,29/04/2015
39,Dermatology,Tallaght Hospital,Dublin Midlands Hospital Group,A,25,All Waiting,rpt01,29/04/2015
39,Gastro-Enterology,Tallaght Hospital,Dublin Midlands Hospital Group,A,712,All Waiting,rpt01,29/04/2015
39,General Medicine,Tallaght Hospital,Dublin Midlands Hospital Group,A,5,All Waiting,rpt01,29/04/2015
39,General Surgery,Tallaght Hospital,Dublin Midlands Hospital Group,A,712,All Waiting,rpt01,29/04/2015
39,Gynaecology,Tallaght Hospital,Dublin Midlands Hospital Group,A,21,All Waiting,rpt01,29/04/2015
39,Haematology,Tallaght Hospital,Dublin Midlands Hospital Group,A,19,All Waiting,rpt01,29/04/2015
39,Neurology,Tallaght Hospital,Dublin Midlands Hospital Group,A,14,All Waiting,rpt01,29/04/2015
39,Orthopaedics,Tallaght Hospital,Dublin Midlands Hospital Group,A,1043,All Waiting,rpt01,29/04/2015
39,Otolaryngology (ENT),Tallaght Hospital,Dublin Midlands Hospital Group,A,154,All Waiting,rpt01,29/04/2015
39,Paed Orthopaedic,Tallaght Hospital,Dublin Midlands Hospital Group,A,25,All Waiting,rpt01,29/04/2015
39,Paediatric ENT,Tallaght Hospital,Dublin Midlands Hospital Group,A,128,All Waiting,rpt01,29/04/2015
39,Paediatric Respiratory Medicine,Tallaght Hospital,Dublin Midlands Hospital Group,A,121,All Waiting,rpt01,29/04/2015
39,Paediatric Surgery,Tallaght Hospital,Dublin Midlands Hospital Group,A,11,All Waiting,rpt01,29/04/2015
