hid,specialty,hospital,hgroup,dm_wait,patients,wait,rptid,status_date
2,Oncology,Beaumont Hospital,RCSI Hospitals Group,A,31,All Waiting,rpt02,29/04/2015
2,Ophthalmology,Beaumont Hospital,RCSI Hospitals Group,A,894,All Waiting,rpt02,29/04/2015
2,Orthopaedics,Beaumont Hospital,RCSI Hospitals Group,A,1522,All Waiting,rpt02,29/04/2015
2,Otolaryngology (ENT),Beaumont Hospital,RCSI Hospitals Group,A,2740,All Waiting,rpt02,29/04/2015
2,Pain Relief,Beaumont Hospital,RCSI Hospitals Group,A,977,All Waiting,rpt02,29/04/2015
2,Plastic Surgery,Beaumont Hospital,RCSI Hospitals Group,A,1178,All Waiting,rpt02,29/04/2015
2,Psychiatry,Beaumont Hospital,RCSI Hospitals Group,A,68,All Waiting,rpt02,29/04/2015
2,Respiratory Medicine,Beaumont Hospital,RCSI Hospitals Group,A,1194,All Waiting,rpt02,29/04/2015
2,Rheumatology,Beaumont Hospital,RCSI Hospitals Group,A,677,All Waiting,rpt02,29/04/2015
2,Urology,Beaumont Hospital,RCSI Hospitals Group,A,1400,All Waiting,rpt02,29/04/2015
2,Vascular Surgery,Beaumont Hospital,RCSI Hospitals Group,A,565,All Waiting,rpt02,29/04/2015
3,Orthopaedics,Cappagh National Orthopaedic Hospital,Ireland East Hospital Group,A,1539,All Waiting,rpt02,29/04/2015
3,Rheumatology,Cappagh National Orthopaedic Hospital,Ireland East Hospital Group,A,49,All Waiting,rpt02,29/04/2015
4,Dermatology,Cavan General Hospital,RCSI Hospitals Group,A,821,All Waiting,rpt02,29/04/2015
4,General Medicine,Cavan General Hospital,RCSI Hospitals Group,A,1076,All Waiting,rpt02,29/04/2015
4,General Surgery,Cavan General Hospital,RCSI Hospitals Group,A,787,All Waiting,rpt02,29/04/2015
4,Gynaecology,Cavan General Hospital,RCSI Hospitals Group,A,907,All Waiting,rpt02,29/04/2015
4,Haematology,Cavan General Hospital,RCSI Hospitals Group,A,14,All Waiting,rpt02,29/04/2015
4,Neurology,Cavan General Hospital,RCSI Hospitals Group,A,398,All Waiting,rpt02,29/04/2015
4,Orthopaedics,Cavan General Hospital,RCSI Hospitals Group,A,1739,All Waiting,rpt02,29/04/2015
4,Otolaryngology (ENT),Cavan General Hospital,RCSI Hospitals Group,A,1595,All Waiting,rpt02,29/04/2015
4,Paediatrics,Cavan General Hospital,RCSI Hospitals Group,A,292,All Waiting,rpt02,29/04/2015
5,Cardiology,Childrens University Hospital Temple Street,Children's Hospital Group,A,843,All Waiting,rpt02,29/04/2015
5,Child/Adolescent Psychiatry,Childrens University Hospital Temple Street,Children's Hospital Group,A,71,All Waiting,rpt02,29/04/2015
5,Clinical (Medical) Genetics,Childrens University Hospital Temple Street,Children's Hospital Group,A,29,All Waiting,rpt02,29/04/2015
5,Dental Surgery,Childrens University Hospital Temple Street,Children's Hospital Group,A,52,All Waiting,rpt02,29/04/2015
5,Dermatology,Childrens University Hospital Temple Street,Children's Hospital Group,A,1431,All Waiting,rpt02,29/04/2015
5,Diabetes Mellitus,Childrens University Hospital Temple Street,Children's Hospital Group,A,10,All Waiting,rpt02,29/04/2015
5,Endocrinology,Childrens University Hospital Temple Street,Children's Hospital Group,A,107,All Waiting,rpt02,29/04/2015
5,General Surgery,Childrens University Hospital Temple Street,Children's Hospital Group,A,1031,All Waiting,rpt02,29/04/2015
5,Gynaecology,Childrens University Hospital Temple Street,Children's Hospital Group,A,55,All Waiting,rpt02,29/04/2015
5,Haematology,Childrens University Hospital Temple Street,Children's Hospital Group,A,35,All Waiting,rpt02,29/04/2015
5,Infectious Diseases,Childrens University Hospital Temple Street,Children's Hospital Group,A,23,All Waiting,rpt02,29/04/2015
5,Metabolic Medicine,Childrens University Hospital Temple Street,Children's Hospital Group,A,85,All Waiting,rpt02,29/04/2015
5,Neonatology,Childrens University Hospital Temple Street,Children's Hospital Group,A,19,All Waiting,rpt02,29/04/2015
5,Nephrology,Childrens University Hospital Temple Street,Children's Hospital Group,A,165,All Waiting,rpt02,29/04/2015
5,Neurology,Childrens University Hospital Temple Street,Children's Hospital Group,A,422,All Waiting,rpt02,29/04/2015
5,Neurosurgery,Childrens University Hospital Temple Street,Children's Hospital Group,A,37,All Waiting,rpt02,29/04/2015
5,Ophthalmology,Childrens University Hospital Temple Street,Children's Hospital Group,A,1689,All Waiting,rpt02,29/04/2015
5,Orthopaedics,Childrens University Hospital Temple Street,Children's Hospital Group,A,770,All Waiting,rpt02,29/04/2015
5,Otolaryngology (ENT),Childrens University Hospital Temple Street,Children's Hospital Group,A,2635,All Waiting,rpt02,29/04/2015
5,Paediatrics,Childrens University Hospital Temple Street,Children's Hospital Group,A,1629,All Waiting,rpt02,29/04/2015
5,Plastic Surgery,Childrens University Hospital Temple Street,Children's Hospital Group,A,342,All Waiting,rpt02,29/04/2015
5,Respiratory Medicine,Childrens University Hospital Temple Street,Children's Hospital Group,A,370,All Waiting,rpt02,29/04/2015
5,Urology,Childrens University Hospital Temple Street,Children's Hospital Group,A,609,All Waiting,rpt02,29/04/2015
6,Anaesthetics,Connolly Hospital,RCSI Hospitals Group,A,5,All Waiting,rpt02,29/04/2015
6,Cardiology,Connolly Hospital,RCSI Hospitals Group,A,416,All Waiting,rpt02,29/04/2015
6,Dermatology,Connolly Hospital,RCSI Hospitals Group,A,803,All Waiting,rpt02,29/04/2015
6,Endocrinology,Connolly Hospital,RCSI Hospitals Group,A,388,All Waiting,rpt02,29/04/2015
6,Gastro-Enterology,Connolly Hospital,RCSI Hospitals Group,A,963,All Waiting,rpt02,29/04/2015
6,General Surgery,Connolly Hospital,RCSI Hospitals Group,A,1747,All Waiting,rpt02,29/04/2015
6,Geriatric Medicine,Connolly Hospital,RCSI Hospitals Group,A,41,All Waiting,rpt02,29/04/2015
6,Gynaecology,Connolly Hospital,RCSI Hospitals Group,A,405,All Waiting,rpt02,29/04/2015
6,Haematology,Connolly Hospital,RCSI Hospitals Group,A,81,All Waiting,rpt02,29/04/2015
6,Nephrology,Connolly Hospital,RCSI Hospitals Group,A,32,All Waiting,rpt02,29/04/2015
6,Neurology,Connolly Hospital,RCSI Hospitals Group,A,362,All Waiting,rpt02,29/04/2015
6,Ophthalmology,Connolly Hospital,RCSI Hospitals Group,A,194,All Waiting,rpt02,29/04/2015
6,Orthopaedics,Connolly Hospital,RCSI Hospitals Group,A,1125,All Waiting,rpt02,29/04/2015
6,Other,Connolly Hospital,RCSI Hospitals Group,A,272,All Waiting,rpt02,29/04/2015
6,Otolaryngology (ENT),Connolly Hospital,RCSI Hospitals Group,A,661,All Waiting,rpt02,29/04/2015
6,Plastic Surgery,Connolly Hospital,RCSI Hospitals Group,A,288,All Waiting,rpt02,29/04/2015
6,Respiratory Medicine,Connolly Hospital,RCSI Hospitals Group,A,729,All Waiting,rpt02,29/04/2015
6,Rheumatology,Connolly Hospital,RCSI Hospitals Group,A,692,All Waiting,rpt02,29/04/2015
6,Urology,Connolly Hospital,RCSI Hospitals Group,A,648,All Waiting,rpt02,29/04/2015
7,Breast Surgery,Cork University Hospital,South/South West Hospital Group,A,931,All Waiting,rpt02,29/04/2015
7,Cardiology,Cork University Hospital,South/South West Hospital Group,A,1223,All Waiting,rpt02,29/04/2015
7,Cardio-Thoracic Surgery,Cork University Hospital,South/South West Hospital Group,A,27,All Waiting,rpt02,29/04/2015
7,Dermatology,Cork University Hospital,South/South West Hospital Group,A,102,All Waiting,rpt02,29/04/2015
7,Diabetes Mellitus,Cork University Hospital,South/South West Hospital Group,A,713,All Waiting,rpt02,29/04/2015
7,Endocrinology,Cork University Hospital,South/South West Hospital Group,A,490,All Waiting,rpt02,29/04/2015
7,Gastro-Enterology,Cork University Hospital,South/South West Hospital Group,A,1089,All Waiting,rpt02,29/04/2015
7,General Medicine,Cork University Hospital,South/South West Hospital Group,A,57,All Waiting,rpt02,29/04/2015
7,General Surgery,Cork University Hospital,South/South West Hospital Group,A,1416,All Waiting,rpt02,29/04/2015
7,Geriatric Medicine,Cork University Hospital,South/South West Hospital Group,A,52,All Waiting,rpt02,29/04/2015
7,Gynaecology,Cork University Hospital,South/South West Hospital Group,A,4383,All Waiting,rpt02,29/04/2015
7,Infectious Diseases,Cork University Hospital,South/South West Hospital Group,A,37,All Waiting,rpt02,29/04/2015
7,Nephrology,Cork University Hospital,South/South West Hospital Group,A,112,All Waiting,rpt02,29/04/2015
7,Neurology,Cork University Hospital,South/South West Hospital Group,A,702,All Waiting,rpt02,29/04/2015
7,Neurosurgery,Cork University Hospital,South/South West Hospital Group,A,2156,All Waiting,rpt02,29/04/2015
7,Ophthalmology,Cork University Hospital,South/South West Hospital Group,A,5720,All Waiting,rpt02,29/04/2015
7,Orthopaedics,Cork University Hospital,South/South West Hospital Group,A,58,All Waiting,rpt02,29/04/2015
7,Otolaryngology (ENT),Cork University Hospital,South/South West Hospital Group,A,47,All Waiting,rpt02,29/04/2015
7,Paed Cardiology,Cork University Hospital,South/South West Hospital Group,A,14,All Waiting,rpt02,29/04/2015
7,Paed Endocrinology,Cork University Hospital,South/South West Hospital Group,A,52,All Waiting,rpt02,29/04/2015
7,Paediatric Neurology,Cork University Hospital,South/South West Hospital Group,A,256,All Waiting,rpt02,29/04/2015
7,Paediatric Neurosurgery,Cork University Hospital,South/South West Hospital Group,A,9,All Waiting,rpt02,29/04/2015
7,Paediatric Respiratory,Cork University Hospital,South/South West Hospital Group,A,44,All Waiting,rpt02,29/04/2015
7,Paediatrics,Cork University Hospital,South/South West Hospital Group,A,1070,All Waiting,rpt02,29/04/2015
7,Plastic Surgery,Cork University Hospital,South/South West Hospital Group,A,1351,All Waiting,rpt02,29/04/2015
7,Respiratory Medicine,Cork University Hospital,South/South West Hospital Group,A,436,All Waiting,rpt02,29/04/2015
7,Rheumatology,Cork University Hospital,South/South West Hospital Group,A,941,All Waiting,rpt02,29/04/2015
7,Urology,Cork University Hospital,South/South West Hospital Group,A,1384,All Waiting,rpt02,29/04/2015
7,Vascular Surgery,Cork University Hospital,South/South West Hospital Group,A,642,All Waiting,rpt02,29/04/2015
7,Small Volume Specialities,Cork University Hospital,South/South West Hospital Group,A,3,All Waiting,rpt02,29/04/2015
23,Orthopaedics,Croom Orthopaedic Hospital,University of Limerick Hospital Group,A,3740,All Waiting,rpt02,29/04/2015
23,Rheumatology,Croom Orthopaedic Hospital,University of Limerick Hospital Group,A,213,All Waiting,rpt02,29/04/2015
23,Small Volume Specialities,Croom Orthopaedic Hospital,University of Limerick Hospital Group,A,1,All Waiting,rpt02,29/04/2015
21,Gastro-Enterology,Ennis Hospital,University of Limerick Hospital Group,A,62,All Waiting,rpt02,29/04/2015
21,General Medicine,Ennis Hospital,University of Limerick Hospital Group,A,321,All Waiting,rpt02,29/04/2015
21,General Surgery,Ennis Hospital,University of Limerick Hospital Group,A,559,All Waiting,rpt02,29/04/2015
21,Gynaecology,Ennis Hospital,University of Limerick Hospital Group,A,242,All Waiting,rpt02,29/04/2015
21,Otolaryngology (ENT),Ennis Hospital,University of Limerick Hospital Group,A,475,All Waiting,rpt02,29/04/2015
21,Paediatrics,Ennis Hospital,University of Limerick Hospital Group,A,212,All Waiting,rpt02,29/04/2015
21,Plastic Surgery,Ennis Hospital,University of Limerick Hospital Group,A,293,All Waiting,rpt02,29/04/2015
21,Rheumatology,Ennis Hospital,University of Limerick Hospital Group,A,180,All Waiting,rpt02,29/04/2015
8,Anaesthetics,Galway University Hospital,Saolta University Health Care Group,A,813,All Waiting,rpt02,29/04/2015
8,Cardiology,Galway University Hospital,Saolta University Health Care Group,A,1237,All Waiting,rpt02,29/04/2015
8,Cardio-Thoracic Surgery,Galway University Hospital,Saolta University Health Care Group,A,14,All Waiting,rpt02,29/04/2015
8,Clinical Immunology,Galway University Hospital,Saolta University Health Care Group,A,416,All Waiting,rpt02,29/04/2015
8,Clinical Pharmacology,Galway University Hospital,Saolta University Health Care Group,A,27,All Waiting,rpt02,29/04/2015
8,Dermatology,Galway University Hospital,Saolta University Health Care Group,A,1937,All Waiting,rpt02,29/04/2015
8,Endocrinology,Galway University Hospital,Saolta University Health Care Group,A,52,All Waiting,rpt02,29/04/2015
8,Gastro-Enterology,Galway University Hospital,Saolta University Health Care Group,A,629,All Waiting,rpt02,29/04/2015
8,General Medicine,Galway University Hospital,Saolta University Health Care Group,A,1802,All Waiting,rpt02,29/04/2015
8,General Surgery,Galway University Hospital,Saolta University Health Care Group,A,1823,All Waiting,rpt02,29/04/2015
8,Geriatric Medicine,Galway University Hospital,Saolta University Health Care Group,A,63,All Waiting,rpt02,29/04/2015
8,Gynaecology,Galway University Hospital,Saolta University Health Care Group,A,2309,All Waiting,rpt02,29/04/2015
8,Haematology,Galway University Hospital,Saolta University Health Care Group,A,251,All Waiting,rpt02,29/04/2015
8,Infectious Diseases,Galway University Hospital,Saolta University Health Care Group,A,12,All Waiting,rpt02,29/04/2015
8,Nephrology,Galway University Hospital,Saolta University Health Care Group,A,312,All Waiting,rpt02,29/04/2015
8,Neurology,Galway University Hospital,Saolta University Health Care Group,A,2098,All Waiting,rpt02,29/04/2015
8,Oncology,Galway University Hospital,Saolta University Health Care Group,A,28,All Waiting,rpt02,29/04/2015
8,Ophthalmology,Galway University Hospital,Saolta University Health Care Group,A,1594,All Waiting,rpt02,29/04/2015
8,Oral Surgery,Galway University Hospital,Saolta University Health Care Group,A,1617,All Waiting,rpt02,29/04/2015
8,Orthopaedics,Galway University Hospital,Saolta University Health Care Group,A,4913,All Waiting,rpt02,29/04/2015
8,Otolaryngology (ENT),Galway University Hospital,Saolta University Health Care Group,A,4213,All Waiting,rpt02,29/04/2015
8,Paediatrics,Galway University Hospital,Saolta University Health Care Group,A,1341,All Waiting,rpt02,29/04/2015
8,Pathology,Galway University Hospital,Saolta University Health Care Group,A,5,All Waiting,rpt02,29/04/2015
8,Plastic Surgery,Galway University Hospital,Saolta University Health Care Group,A,2638,All Waiting,rpt02,29/04/2015
8,Respiratory Medicine,Galway University Hospital,Saolta University Health Care Group,A,682,All Waiting,rpt02,29/04/2015
8,Rheumatology,Galway University Hospital,Saolta University Health Care Group,A,1486,All Waiting,rpt02,29/04/2015
8,Urology,Galway University Hospital,Saolta University Health Care Group,A,3337,All Waiting,rpt02,29/04/2015
8,Vascular Surgery,Galway University Hospital,Saolta University Health Care Group,A,1688,All Waiting,rpt02,29/04/2015
9,Cardiology,Kerry General Hospital,South/South West Hospital Group,A,324,All Waiting,rpt02,29/04/2015
9,Dermatology,Kerry General Hospital,South/South West Hospital Group,A,403,All Waiting,rpt02,29/04/2015
9,Diabetes Mellitus,Kerry General Hospital,South/South West Hospital Group,A,43,All Waiting,rpt02,29/04/2015
9,Endocrinology,Kerry General Hospital,South/South West Hospital Group,A,20,All Waiting,rpt02,29/04/2015
9,Gastro-Enterology,Kerry General Hospital,South/South West Hospital Group,A,28,All Waiting,rpt02,29/04/2015
9,General Medicine,Kerry General Hospital,South/South West Hospital Group,A,399,All Waiting,rpt02,29/04/2015
9,General Surgery,Kerry General Hospital,South/South West Hospital Group,A,1551,All Waiting,rpt02,29/04/2015
9,Geriatric Medicine,Kerry General Hospital,South/South West Hospital Group,A,30,All Waiting,rpt02,29/04/2015
9,Gynaecology,Kerry General Hospital,South/South West Hospital Group,A,566,All Waiting,rpt02,29/04/2015
9,Nephrology,Kerry General Hospital,South/South West Hospital Group,A,11,All Waiting,rpt02,29/04/2015
9,Neurology,Kerry General Hospital,South/South West Hospital Group,A,287,All Waiting,rpt02,29/04/2015
9,Orthopaedics,Kerry General Hospital,South/South West Hospital Group,A,1954,All Waiting,rpt02,29/04/2015
9,Otolaryngology (ENT),Kerry General Hospital,South/South West Hospital Group,A,1287,All Waiting,rpt02,29/04/2015
9,Paediatrics,Kerry General Hospital,South/South West Hospital Group,A,224,All Waiting,rpt02,29/04/2015
9,Plastic Surgery,Kerry General Hospital,South/South West Hospital Group,A,126,All Waiting,rpt02,29/04/2015
9,Rheumatology,Kerry General Hospital,South/South West Hospital Group,A,544,All Waiting,rpt02,29/04/2015
10,Anaesthetics,Letterkenny General Hospital,Saolta University Health Care Group,A,63,All Waiting,rpt02,29/04/2015
10,Cardiology,Letterkenny General Hospital,Saolta University Health Care Group,A,711,All Waiting,rpt02,29/04/2015
10,Dermatology,Letterkenny General Hospital,Saolta University Health Care Group,A,638,All Waiting,rpt02,29/04/2015
10,General Medicine,Letterkenny General Hospital,Saolta University Health Care Group,A,2529,All Waiting,rpt02,29/04/2015
10,General Surgery,Letterkenny General Hospital,Saolta University Health Care Group,A,2104,All Waiting,rpt02,29/04/2015
10,Geriatric Medicine,Letterkenny General Hospital,Saolta University Health Care Group,A,94,All Waiting,rpt02,29/04/2015
10,Gynaecology,Letterkenny General Hospital,Saolta University Health Care Group,A,1477,All Waiting,rpt02,29/04/2015
10,Haematology,Letterkenny General Hospital,Saolta University Health Care Group,A,103,All Waiting,rpt02,29/04/2015
10,Maxillo-Facial,Letterkenny General Hospital,Saolta University Health Care Group,A,557,All Waiting,rpt02,29/04/2015
10,Nephrology,Letterkenny General Hospital,Saolta University Health Care Group,A,104,All Waiting,rpt02,29/04/2015
10,Neurology,Letterkenny General Hospital,Saolta University Health Care Group,A,433,All Waiting,rpt02,29/04/2015
10,Oncology,Letterkenny General Hospital,Saolta University Health Care Group,A,37,All Waiting,rpt02,29/04/2015
10,Orthopaedics,Letterkenny General Hospital,Saolta University Health Care Group,A,2779,All Waiting,rpt02,29/04/2015
10,Otolaryngology (ENT),Letterkenny General Hospital,Saolta University Health Care Group,A,3009,All Waiting,rpt02,29/04/2015
10,Paediatrics,Letterkenny General Hospital,Saolta University Health Care Group,A,426,All Waiting,rpt02,29/04/2015
10,Urology,Letterkenny General Hospital,Saolta University Health Care Group,A,1157,All Waiting,rpt02,29/04/2015
12,Endocrinology,Louth County Hospital,RCSI Hospitals Group,A,341,All Waiting,rpt02,29/04/2015
12,General Medicine,Louth County Hospital,RCSI Hospitals Group,A,64,All Waiting,rpt02,29/04/2015
12,General Surgery,Louth County Hospital,RCSI Hospitals Group,A,441,All Waiting,rpt02,29/04/2015
12,Gynaecology,Louth County Hospital,RCSI Hospitals Group,A,299,All Waiting,rpt02,29/04/2015
12,Ophthalmology,Louth County Hospital,RCSI Hospitals Group,A,121,All Waiting,rpt02,29/04/2015
12,Orthopaedics,Louth County Hospital,RCSI Hospitals Group,A,629,All Waiting,rpt02,29/04/2015
12,Paediatrics,Louth County Hospital,RCSI Hospitals Group,A,102,All Waiting,rpt02,29/04/2015
12,Urology,Louth County Hospital,RCSI Hospitals Group,A,65,All Waiting,rpt02,29/04/2015
13,General Medicine,Mallow General Hospital,South/South West Hospital Group,A,1433,All Waiting,rpt02,29/04/2015
13,General Surgery,Mallow General Hospital,South/South West Hospital Group,A,510,All Waiting,rpt02,29/04/2015
13,Geriatric Medicine,Mallow General Hospital,South/South West Hospital Group,A,80,All Waiting,rpt02,29/04/2015
13,Otolaryngology (ENT),Mallow General Hospital,South/South West Hospital Group,A,679,All Waiting,rpt02,29/04/2015
13,Small Volume Specialities,Mallow General Hospital,South/South West Hospital Group,A,1,All Waiting,rpt02,29/04/2015
14,Cardiology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,1166,All Waiting,rpt02,29/04/2015
14,Cardio-Thoracic Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,90,All Waiting,rpt02,29/04/2015
14,Clinical (Medical) Genetics,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,264,All Waiting,rpt02,29/04/2015
14,Dermatology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,2484,All Waiting,rpt02,29/04/2015
14,Endocrinology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,483,All Waiting,rpt02,29/04/2015
14,Gastro-Enterology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,806,All Waiting,rpt02,29/04/2015
14,General Medicine,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,18,All Waiting,rpt02,29/04/2015
14,General Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,1995,All Waiting,rpt02,29/04/2015
14,Geriatric Medicine,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,114,All Waiting,rpt02,29/04/2015
14,Gynaecology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,100,All Waiting,rpt02,29/04/2015
14,Haematology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,510,All Waiting,rpt02,29/04/2015
14,Infectious Diseases,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,26,All Waiting,rpt02,29/04/2015
14,Metabolic Medicine,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,61,All Waiting,rpt02,29/04/2015
14,Nephrology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,116,All Waiting,rpt02,29/04/2015
14,Neurology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,1124,All Waiting,rpt02,29/04/2015
14,Oncology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,20,All Waiting,rpt02,29/04/2015
14,Ophthalmology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,4730,All Waiting,rpt02,29/04/2015
14,Orthopaedics,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,2022,All Waiting,rpt02,29/04/2015
14,Otolaryngology (ENT),Mater Misericordiae University Hospital,Ireland East Hospital Group,A,2046,All Waiting,rpt02,29/04/2015
14,Pain Relief,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,383,All Waiting,rpt02,29/04/2015
14,Plastic Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,1602,All Waiting,rpt02,29/04/2015
14,Psychiatry,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,28,All Waiting,rpt02,29/04/2015
14,Radiology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,10,All Waiting,rpt02,29/04/2015
14,Respiratory Medicine,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,571,All Waiting,rpt02,29/04/2015
14,Rheumatology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,860,All Waiting,rpt02,29/04/2015
14,Urology,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,1152,All Waiting,rpt02,29/04/2015
14,Vascular Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,411,All Waiting,rpt02,29/04/2015
14,Small Volume Specialities,Mater Misericordiae University Hospital,Ireland East Hospital Group,A,5,All Waiting,rpt02,29/04/2015
15,Dermatology,Mayo General Hospital,Saolta University Health Care Group,A,581,All Waiting,rpt02,29/04/2015
15,Endocrinology,Mayo General Hospital,Saolta University Health Care Group,A,6,All Waiting,rpt02,29/04/2015
15,General Medicine,Mayo General Hospital,Saolta University Health Care Group,A,1481,All Waiting,rpt02,29/04/2015
15,General Surgery,Mayo General Hospital,Saolta University Health Care Group,A,614,All Waiting,rpt02,29/04/2015
15,Geriatric Medicine,Mayo General Hospital,Saolta University Health Care Group,A,12,All Waiting,rpt02,29/04/2015
15,Gynaecology,Mayo General Hospital,Saolta University Health Care Group,A,114,All Waiting,rpt02,29/04/2015
15,Haematology,Mayo General Hospital,Saolta University Health Care Group,A,50,All Waiting,rpt02,29/04/2015
15,Nephrology,Mayo General Hospital,Saolta University Health Care Group,A,147,All Waiting,rpt02,29/04/2015
15,Obstetrics,Mayo General Hospital,Saolta University Health Care Group,A,21,All Waiting,rpt02,29/04/2015
15,Orthopaedics,Mayo General Hospital,Saolta University Health Care Group,A,651,All Waiting,rpt02,29/04/2015
15,Otolaryngology (ENT),Mayo General Hospital,Saolta University Health Care Group,A,1873,All Waiting,rpt02,29/04/2015
15,Paediatrics,Mayo General Hospital,Saolta University Health Care Group,A,349,All Waiting,rpt02,29/04/2015
15,Urology,Mayo General Hospital,Saolta University Health Care Group,A,247,All Waiting,rpt02,29/04/2015
15,Small Volume Specialities,Mayo General Hospital,Saolta University Health Care Group,A,4,All Waiting,rpt02,29/04/2015
16,Cardiology,Mercy University Hospital,South/South West Hospital Group,A,521,All Waiting,rpt02,29/04/2015
16,Endocrinology,Mercy University Hospital,South/South West Hospital Group,A,33,All Waiting,rpt02,29/04/2015
16,Gastro-Enterology,Mercy University Hospital,South/South West Hospital Group,A,785,All Waiting,rpt02,29/04/2015
16,Gastro-Intestinal Surgery,Mercy University Hospital,South/South West Hospital Group,A,227,All Waiting,rpt02,29/04/2015
16,General Medicine,Mercy University Hospital,South/South West Hospital Group,A,49,All Waiting,rpt02,29/04/2015
16,General Surgery,Mercy University Hospital,South/South West Hospital Group,A,559,All Waiting,rpt02,29/04/2015
16,Geriatric Medicine,Mercy University Hospital,South/South West Hospital Group,A,99,All Waiting,rpt02,29/04/2015
16,Haematology,Mercy University Hospital,South/South West Hospital Group,A,59,All Waiting,rpt02,29/04/2015
16,Hepato-Biliary Surgery,Mercy University Hospital,South/South West Hospital Group,A,33,All Waiting,rpt02,29/04/2015
16,Infectious Diseases,Mercy University Hospital,South/South West Hospital Group,A,6,All Waiting,rpt02,29/04/2015
16,Neurology,Mercy University Hospital,South/South West Hospital Group,A,227,All Waiting,rpt02,29/04/2015
16,Ophthalmology,Mercy University Hospital,South/South West Hospital Group,A,46,All Waiting,rpt02,29/04/2015
16,Paediatric Neurology,Mercy University Hospital,South/South West Hospital Group,A,50,All Waiting,rpt02,29/04/2015
16,Paediatrics,Mercy University Hospital,South/South West Hospital Group,A,151,All Waiting,rpt02,29/04/2015
